q1_completions,prior_before_q1,ever_completions,tutored,multi_interest,enroll_date,module12_date,exposure_end,exposure_days_q1,offset_log_days
2,0,2,0,0,2/28/2025 14:51,,59:59.0,32,3.465735903
0,0,0,0,0,1/22/2025 14:23,,59:59.0,69,4.234106505
2,0,2,0,1,2/26/2025 16:27,,59:59.0,34,3.526360525
3,0,3,0,0,12/18/2024 16:39,,59:59.0,90,4.49980967
1,0,1,1,0,1/15/2025 16:52,,59:59.0,76,4.33073334
0,0,0,0,0,10/9/2024 16:46,,59:59.0,90,4.49980967
1,0,1,0,0,2/12/2025 16:54,,59:59.0,48,3.871201011
0,0,0,0,0,10/2/2024 16:34,,59:59.0,90,4.49980967
0,0,0,0,0,12/18/2024 19:07,,59:59.0,90,4.49980967
2,1,3,0,0,11/9/2024 15:42,,59:59.0,90,4.49980967
0,0,0,0,0,2/21/2025 14:38,,59:59.0,39,3.663561646
1,0,1,0,0,1/15/2025 16:42,,59:59.0,76,4.33073334
2,0,2,0,0,2/26/2025 16:18,,59:59.0,34,3.526360525
1,0,1,0,0,1/29/2025 16:41,,59:59.0,62,4.127134385
0,0,0,0,0,2/20/2025 18:20,,59:59.0,40,3.688879454
0,0,0,0,0,11/6/2024 16:57,,59:59.0,90,4.49980967
0,1,1,0,0,10/30/2024 18:37,,59:59.0,90,4.49980967
0,0,0,1,0,1/24/2025 17:36,,59:59.0,67,4.204692619
1,0,1,0,0,2/19/2025 16:28,,59:59.0,41,3.713572067
0,0,0,0,0,1/31/2025 17:49,,59:59.0,60,4.094344562
0,0,0,0,0,2/19/2025 16:32,,59:59.0,41,3.713572067
2,1,4,1,0,12/19/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,3/1/2025 9:44,,59:59.0,31,3.433987204
0,0,0,0,1,2/21/2025 14:39,,59:59.0,39,3.663561646
0,0,0,0,0,1/22/2025 16:36,,59:59.0,69,4.234106505
0,0,0,0,0,12/11/2024 16:37,,59:59.0,90,4.49980967
0,0,0,0,0,10/23/2024 16:42,,59:59.0,90,4.49980967
2,0,2,0,0,2/26/2025 16:32,,59:59.0,34,3.526360525
0,0,0,0,0,1/31/2025 9:34,,59:59.0,60,4.094344562
0,0,0,0,0,2/28/2025 14:48,,59:59.0,32,3.465735903
0,0,0,0,1,2/28/2025 14:47,,59:59.0,32,3.465735903
3,0,3,0,0,10/9/2024 16:37,,59:59.0,90,4.49980967
0,0,0,0,0,12/12/2024 16:42,,59:59.0,90,4.49980967
0,1,3,0,0,10/16/2024 16:37,,59:59.0,90,4.49980967
1,0,1,0,0,2/28/2025 14:52,,59:59.0,32,3.465735903
1,0,1,0,0,2/28/2025 14:46,,59:59.0,32,3.465735903
3,0,3,0,1,12/12/2024 16:41,,59:59.0,90,4.49980967
0,0,0,0,0,11/27/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,0,10/23/2024 16:39,,59:59.0,90,4.49980967
7,0,7,0,0,2/28/2025 14:12,,59:59.0,32,3.465735903
0,1,1,0,0,10/24/2024 16:34,,59:59.0,90,4.49980967
1,0,2,0,0,11/20/2024 16:41,,59:59.0,90,4.49980967
1,0,1,0,1,12/11/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 15:07,,59:59.0,32,3.465735903
0,0,0,0,1,10/23/2024 16:42,,59:59.0,90,4.49980967
2,0,2,0,0,12/18/2024 20:02,,59:59.0,90,4.49980967
0,0,0,0,1,2/26/2025 16:26,,59:59.0,34,3.526360525
0,0,0,0,0,11/20/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,0,1/8/2025 16:31,,59:59.0,83,4.418840608
4,1,11,1,0,11/13/2024 16:45,,59:59.0,90,4.49980967
1,1,2,1,1,10/16/2024 16:39,,59:59.0,90,4.49980967
1,0,1,0,1,2/19/2025 16:32,,59:59.0,41,3.713572067
1,0,1,0,1,2/26/2025 16:34,,59:59.0,34,3.526360525
0,0,0,0,0,10/24/2024 16:55,,59:59.0,90,4.49980967
5,1,6,0,0,12/19/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,12/12/2024 16:27,,59:59.0,90,4.49980967
0,0,0,0,0,11/6/2024 16:41,,59:59.0,90,4.49980967
2,0,2,1,0,1/22/2025 16:53,,59:59.0,69,4.234106505
1,0,1,0,0,2/12/2025 16:32,,59:59.0,48,3.871201011
1,0,1,0,0,12/5/2024 16:34,,59:59.0,90,4.49980967
0,0,0,0,1,1/31/2025 17:42,,59:59.0,60,4.094344562
0,0,1,0,0,2/21/2025 14:53,,59:59.0,39,3.663561646
0,0,0,0,0,10/2/2024 16:46,,59:59.0,90,4.49980967
1,0,1,0,0,1/31/2025 17:31,,59:59.0,60,4.094344562
0,0,0,0,0,2/7/2025 12:47,,59:59.0,53,3.970291914
0,0,0,0,1,2/5/2025 16:26,,59:59.0,55,4.007333185
0,0,1,0,0,2/25/2025 18:44,,59:59.0,35,3.555348061
7,0,7,0,0,1/16/2025 21:27,,59:59.0,75,4.317488114
0,1,2,0,0,10/16/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,1,12/12/2024 16:39,,59:59.0,90,4.49980967
0,0,0,0,0,2/12/2025 16:30,,59:59.0,48,3.871201011
0,0,0,0,0,10/31/2024 11:33,,59:59.0,90,4.49980967
3,0,3,1,0,1/15/2025 16:36,,59:59.0,76,4.33073334
1,0,1,0,0,1/29/2025 16:34,,59:59.0,62,4.127134385
0,0,0,0,1,11/27/2024 17:07,,59:59.0,90,4.49980967
0,0,0,0,0,2/21/2025 14:41,,59:59.0,39,3.663561646
0,1,4,0,0,10/16/2024 17:00,,59:59.0,90,4.49980967
1,1,2,0,0,10/24/2024 16:36,,59:59.0,90,4.49980967
0,0,0,0,0,2/5/2025 16:31,,59:59.0,55,4.007333185
0,0,0,0,0,10/25/2024 14:15,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 17:27,,59:59.0,32,3.465735903
1,0,1,0,0,2/28/2025 14:48,,59:59.0,32,3.465735903
3,0,3,0,0,2/5/2025 16:33,,59:59.0,55,4.007333185
1,0,1,0,0,2/12/2025 16:32,,59:59.0,48,3.871201011
1,0,1,0,0,12/12/2024 16:36,,59:59.0,90,4.49980967
0,0,0,0,0,1/24/2025 17:49,,59:59.0,67,4.204692619
0,0,0,0,1,2/5/2025 16:33,,59:59.0,55,4.007333185
0,0,0,0,0,1/6/2025 11:36,,59:59.0,85,4.442651256
0,0,0,0,0,10/24/2024 17:53,,59:59.0,90,4.49980967
1,0,1,0,1,1/8/2025 16:30,,59:59.0,83,4.418840608
0,0,0,0,0,1/22/2025 16:43,,59:59.0,69,4.234106505
0,0,0,0,0,12/11/2024 18:16,,59:59.0,90,4.49980967
0,0,0,0,0,12/14/2024 18:00,,59:59.0,90,4.49980967
1,0,1,0,0,11/20/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,1,10/31/2024 14:20,,59:59.0,90,4.49980967
0,0,0,0,0,10/16/2024 17:28,,59:59.0,90,4.49980967
1,0,1,0,1,12/12/2024 16:40,,59:59.0,90,4.49980967
1,0,1,0,0,2/28/2025 14:48,,59:59.0,32,3.465735903
0,0,0,0,0,10/30/2024 16:50,,59:59.0,90,4.49980967
4,0,4,0,0,2/7/2025 10:20,,59:59.0,53,3.970291914
0,0,0,0,1,11/27/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,0,12/5/2024 16:45,,59:59.0,90,4.49980967
0,0,0,0,0,2/5/2025 16:33,,59:59.0,55,4.007333185
1,0,1,0,0,2/26/2025 16:27,,59:59.0,34,3.526360525
0,0,0,0,0,1/8/2025 16:45,,59:59.0,83,4.418840608
7,0,7,1,0,1/22/2025 15:57,,59:59.0,69,4.234106505
0,0,0,0,0,12/12/2024 16:46,,59:59.0,90,4.49980967
3,0,4,0,0,2/28/2025 14:48,,59:59.0,32,3.465735903
0,1,1,0,0,12/4/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,12/4/2024 17:17,,59:59.0,90,4.49980967
7,0,7,0,0,1/15/2025 16:36,,59:59.0,76,4.33073334
0,0,0,0,1,10/24/2024 16:39,,59:59.0,90,4.49980967
3,0,3,0,1,10/30/2024 16:56,,59:59.0,90,4.49980967
1,0,1,0,0,1/8/2025 16:28,,59:59.0,83,4.418840608
0,0,0,0,0,1/15/2025 16:36,,59:59.0,76,4.33073334
0,0,0,0,0,11/13/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,2/10/2025 9:08,,59:59.0,50,3.912023005
2,0,2,0,0,12/18/2024 16:34,,59:59.0,90,4.49980967
1,0,1,0,0,1/22/2025 16:32,,59:59.0,69,4.234106505
0,0,0,0,0,2/7/2025 17:35,,59:59.0,53,3.970291914
1,0,1,0,0,2/7/2025 17:32,,59:59.0,53,3.970291914
0,0,0,0,0,2/7/2025 17:30,,59:59.0,53,3.970291914
1,0,1,0,0,12/19/2024 16:48,,59:59.0,90,4.49980967
0,0,0,0,0,12/12/2024 16:41,,59:59.0,90,4.49980967
1,0,1,0,0,1/29/2025 16:34,,59:59.0,62,4.127134385
0,0,0,0,0,2/28/2025 17:28,,59:59.0,32,3.465735903
1,1,3,0,0,12/5/2024 16:35,,59:59.0,90,4.49980967
0,0,0,0,0,10/16/2024 16:39,,59:59.0,90,4.49980967
0,0,0,0,0,12/12/2024 17:27,,59:59.0,90,4.49980967
1,0,1,0,0,2/21/2025 14:53,,59:59.0,39,3.663561646
0,0,0,0,0,12/11/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,12/4/2024 16:11,,59:59.0,90,4.49980967
0,0,0,0,0,2/18/2025 16:39,,59:59.0,42,3.737669618
0,0,1,0,0,2/28/2025 17:25,,59:59.0,32,3.465735903
3,0,3,0,0,1/29/2025 16:41,,59:59.0,62,4.127134385
0,1,1,0,0,11/6/2024 17:00,,59:59.0,90,4.49980967
2,0,2,0,0,2/21/2025 14:16,,59:59.0,39,3.663561646
2,0,3,0,0,2/21/2025 14:41,,59:59.0,39,3.663561646
0,1,1,0,0,10/9/2024 16:44,,59:59.0,90,4.49980967
0,0,0,0,0,11/27/2024 16:42,,59:59.0,90,4.49980967
1,0,1,0,1,2/19/2025 16:32,,59:59.0,41,3.713572067
2,0,3,0,0,1/22/2025 16:53,,59:59.0,69,4.234106505
0,0,0,0,0,11/6/2024 17:00,,59:59.0,90,4.49980967
0,0,0,0,1,1/31/2025 17:35,,59:59.0,60,4.094344562
0,0,1,0,0,2/26/2025 16:32,,59:59.0,34,3.526360525
0,0,0,0,0,12/14/2024 15:35,,59:59.0,90,4.49980967
0,1,1,0,0,10/2/2024 23:35,,59:59.0,90,4.49980967
0,0,0,0,0,12/18/2024 16:57,,59:59.0,90,4.49980967
0,0,0,0,0,2/5/2025 17:02,,59:59.0,55,4.007333185
0,0,0,0,0,2/7/2025 17:32,,59:59.0,53,3.970291914
2,1,4,0,0,10/2/2024 16:49,,59:59.0,90,4.49980967
0,0,0,0,0,12/23/2024 11:00,,59:59.0,90,4.49980967
0,0,0,0,0,11/6/2024 16:43,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 14:56,,59:59.0,32,3.465735903
0,0,0,0,1,2/12/2025 16:33,,59:59.0,48,3.871201011
0,0,0,0,0,12/18/2024 16:44,,59:59.0,90,4.49980967
0,0,0,0,0,11/20/2024 16:37,,59:59.0,90,4.49980967
1,0,1,1,0,1/22/2025 16:47,,59:59.0,69,4.234106505
1,0,1,0,1,1/15/2025 16:37,,59:59.0,76,4.33073334
2,0,2,1,0,1/22/2025 16:36,,59:59.0,69,4.234106505
1,0,1,0,0,11/27/2024 16:39,,59:59.0,90,4.49980967
0,0,0,0,1,1/24/2025 17:07,,59:59.0,67,4.204692619
1,0,1,0,0,1/8/2025 16:29,,59:59.0,83,4.418840608
6,0,6,0,0,2/28/2025 17:24,,59:59.0,32,3.465735903
1,0,1,0,0,1/31/2025 17:40,,59:59.0,60,4.094344562
0,0,0,0,0,11/13/2024 17:57,,59:59.0,90,4.49980967
0,0,0,0,1,2/6/2025 10:42,,59:59.0,54,3.988984047
0,1,1,0,1,12/19/2024 16:39,,59:59.0,90,4.49980967
1,0,1,0,0,2/28/2025 17:26,,59:59.0,32,3.465735903
0,0,0,0,0,10/9/2024 16:43,,59:59.0,90,4.49980967
0,0,0,0,0,10/23/2024 16:39,,59:59.0,90,4.49980967
8,1,9,0,0,10/30/2024 17:00,,59:59.0,90,4.49980967
0,0,0,0,1,2/21/2025 17:27,,59:59.0,39,3.663561646
9,0,11,0,1,12/19/2024 16:52,,59:59.0,90,4.49980967
0,0,0,0,0,11/27/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,1/25/2025 16:01,,59:59.0,66,4.189654742
0,1,1,0,0,10/16/2024 16:40,,59:59.0,90,4.49980967
1,0,1,0,0,11/20/2024 16:40,,59:59.0,90,4.49980967
1,0,2,0,1,2/21/2025 17:31,,59:59.0,39,3.663561646
1,0,1,0,1,1/29/2025 16:41,,59:59.0,62,4.127134385
0,0,0,0,0,1/8/2025 16:34,,59:59.0,83,4.418840608
2,0,2,0,0,1/29/2025 16:36,,59:59.0,62,4.127134385
2,0,3,1,1,11/19/2024 18:31,,59:59.0,90,4.49980967
0,0,0,0,0,10/24/2024 16:33,,59:59.0,90,4.49980967
1,0,1,0,0,2/21/2025 14:43,,59:59.0,39,3.663561646
0,1,1,0,1,10/24/2024 16:46,,59:59.0,90,4.49980967
2,0,2,0,0,2/12/2025 16:33,,59:59.0,48,3.871201011
0,0,0,0,0,11/6/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,1,10/23/2024 16:37,,59:59.0,90,4.49980967
0,0,0,0,0,10/16/2024 16:39,,59:59.0,90,4.49980967
1,0,1,0,0,12/18/2024 16:34,,59:59.0,90,4.49980967
0,0,0,0,0,11/12/2024 10:13,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 17:30,,59:59.0,32,3.465735903
2,0,2,0,0,12/19/2024 16:40,,59:59.0,90,4.49980967
2,1,5,1,0,11/13/2024 16:33,,59:59.0,90,4.49980967
0,1,1,0,0,12/5/2024 16:34,,59:59.0,90,4.49980967
3,0,4,1,0,10/23/2024 16:42,,59:59.0,90,4.49980967
10,1,12,0,0,12/18/2024 17:11,53:37.2,53:37.2,54,3.988984047
1,0,1,0,0,12/18/2024 16:34,,59:59.0,90,4.49980967
0,1,1,0,1,10/30/2024 16:31,,59:59.0,90,4.49980967
0,1,1,0,0,10/30/2024 16:51,,59:59.0,90,4.49980967
0,1,1,0,0,10/30/2024 16:53,,59:59.0,90,4.49980967
4,0,4,0,0,11/13/2024 16:53,,59:59.0,90,4.49980967
6,0,10,0,0,2/6/2025 10:23,,59:59.0,54,3.988984047
4,0,4,0,0,1/22/2025 16:36,,59:59.0,69,4.234106505
3,0,3,0,0,1/31/2025 17:39,,59:59.0,60,4.094344562
0,1,1,0,0,12/19/2024 16:30,,59:59.0,90,4.49980967
2,1,8,0,0,10/16/2024 16:35,,59:59.0,90,4.49980967
2,1,3,0,0,12/11/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,1,2/26/2025 16:37,,59:59.0,34,3.526360525
0,0,1,0,0,1/31/2025 17:33,,59:59.0,60,4.094344562
3,1,8,0,0,10/30/2024 16:59,,59:59.0,90,4.49980967
2,0,2,0,1,1/15/2025 16:36,,59:59.0,76,4.33073334
2,0,2,0,0,1/31/2025 17:35,,59:59.0,60,4.094344562
0,0,0,0,0,2/28/2025 14:48,,59:59.0,32,3.465735903
2,0,2,0,0,1/31/2025 17:35,,59:59.0,60,4.094344562
0,0,0,0,1,10/16/2024 0:02,,59:59.0,90,4.49980967
0,0,0,0,0,1/29/2025 16:33,,59:59.0,62,4.127134385
1,0,1,0,0,2/28/2025 14:42,,59:59.0,32,3.465735903
3,0,3,0,0,11/13/2024 16:37,,59:59.0,90,4.49980967
1,1,2,0,0,11/18/2024 17:13,,59:59.0,90,4.49980967
1,1,2,0,0,11/2/2024 15:23,,59:59.0,90,4.49980967
1,0,1,0,0,2/19/2025 19:40,,59:59.0,41,3.713572067
0,0,0,0,0,10/24/2024 10:48,,59:59.0,90,4.49980967
0,0,0,0,0,1/24/2025 17:36,,59:59.0,67,4.204692619
0,1,1,0,1,12/5/2024 16:43,,59:59.0,90,4.49980967
0,1,1,0,1,10/17/2024 11:36,,59:59.0,90,4.49980967
0,0,0,0,0,1/15/2025 16:38,,59:59.0,76,4.33073334
0,0,0,0,1,12/11/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,11/27/2024 16:40,,59:59.0,90,4.49980967
1,0,1,0,0,1/22/2025 16:35,,59:59.0,69,4.234106505
0,0,0,0,1,11/6/2024 16:42,,59:59.0,90,4.49980967
2,0,2,0,1,12/5/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,11/13/2024 16:44,,59:59.0,90,4.49980967
0,1,1,0,0,10/24/2024 16:44,,59:59.0,90,4.49980967
0,0,0,0,0,10/23/2024 16:43,,59:59.0,90,4.49980967
2,0,2,0,0,2/12/2025 16:31,,59:59.0,48,3.871201011
2,0,2,0,0,2/21/2025 17:36,,59:59.0,39,3.663561646
1,1,3,0,0,10/23/2024 17:42,,59:59.0,90,4.49980967
2,0,2,0,0,1/8/2025 16:06,,59:59.0,83,4.418840608
3,0,3,0,0,1/31/2025 17:33,,59:59.0,60,4.094344562
0,0,0,0,0,12/12/2024 16:46,,59:59.0,90,4.49980967
1,0,1,0,0,2/21/2025 17:28,,59:59.0,39,3.663561646
0,1,2,0,0,10/24/2024 16:39,,59:59.0,90,4.49980967
0,0,0,0,0,2/20/2025 22:43,,59:59.0,40,3.688879454
2,0,2,0,0,11/6/2024 16:43,,59:59.0,90,4.49980967
0,0,0,0,0,11/6/2024 16:43,,59:59.0,90,4.49980967
0,0,0,0,0,2/21/2025 17:50,,59:59.0,39,3.663561646
11,0,12,0,1,1/29/2025 12:34,40:27.1,40:27.1,62,4.127134385
1,0,1,0,0,2/5/2025 16:29,,59:59.0,55,4.007333185
5,0,8,0,1,2/19/2025 16:33,,59:59.0,41,3.713572067
1,0,1,0,0,1/29/2025 16:41,,59:59.0,62,4.127134385
3,0,3,1,0,1/31/2025 17:39,,59:59.0,60,4.094344562
1,1,5,0,0,11/20/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,0,11/6/2024 15:36,,59:59.0,90,4.49980967
1,1,2,0,0,10/30/2024 16:51,,59:59.0,90,4.49980967
0,0,0,0,0,12/4/2024 16:46,,59:59.0,90,4.49980967
1,1,3,0,0,10/9/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,1,12/18/2024 16:39,,59:59.0,90,4.49980967
0,0,0,0,0,2/21/2025 14:27,,59:59.0,39,3.663561646
1,0,1,0,0,2/5/2025 16:33,,59:59.0,55,4.007333185
3,1,4,0,0,12/11/2024 16:37,,59:59.0,90,4.49980967
0,1,7,0,0,10/3/2024 13:33,,59:59.0,90,4.49980967
0,0,0,0,0,11/6/2024 16:44,,59:59.0,90,4.49980967
0,0,0,0,1,10/24/2024 16:33,,59:59.0,90,4.49980967
3,0,3,0,0,12/19/2024 16:48,,59:59.0,90,4.49980967
0,0,0,0,0,12/4/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,2/5/2025 16:29,,59:59.0,55,4.007333185
10,0,11,0,1,12/4/2024 20:05,,59:59.0,90,4.49980967
0,1,1,0,1,10/2/2024 16:37,,59:59.0,90,4.49980967
0,0,0,0,1,1/29/2025 16:37,,59:59.0,62,4.127134385
3,1,5,1,0,11/9/2024 1:13,,59:59.0,90,4.49980967
0,0,0,0,0,12/12/2024 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,10/30/2024 16:50,,59:59.0,90,4.49980967
0,0,0,0,1,10/30/2024 16:55,,59:59.0,90,4.49980967
0,0,0,0,0,1/8/2025 13:01,,59:59.0,83,4.418840608
0,0,0,0,0,12/19/2024 16:43,,59:59.0,90,4.49980967
0,1,1,0,0,10/16/2024 17:50,,59:59.0,90,4.49980967
0,0,0,0,0,12/18/2024 16:54,,59:59.0,90,4.49980967
6,1,9,1,0,10/16/2024 16:57,,59:59.0,90,4.49980967
0,0,0,0,0,1/31/2025 17:44,,59:59.0,60,4.094344562
1,1,3,0,0,10/16/2024 16:44,,59:59.0,90,4.49980967
1,0,1,0,0,11/13/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,2/21/2025 14:25,,59:59.0,39,3.663561646
0,0,0,0,0,2/5/2025 16:33,,59:59.0,55,4.007333185
5,1,7,0,1,12/4/2024 16:37,,59:59.0,90,4.49980967
6,1,12,1,0,10/9/2024 16:37,37:40.7,37:40.7,23,3.135494216
2,1,6,0,0,10/30/2024 16:50,,59:59.0,90,4.49980967
0,0,0,0,0,11/9/2024 11:43,,59:59.0,90,4.49980967
0,0,0,0,0,2/19/2025 16:26,,59:59.0,41,3.713572067
0,0,0,0,0,11/13/2024 16:44,,59:59.0,90,4.49980967
3,0,3,0,1,1/31/2025 17:38,,59:59.0,60,4.094344562
0,0,0,0,0,1/15/2025 16:34,,59:59.0,76,4.33073334
0,1,2,0,1,10/24/2024 16:39,,59:59.0,90,4.49980967
7,0,7,0,1,12/31/2024 20:08,,59:59.0,90,4.49980967
0,0,0,1,0,10/23/2024 16:25,,59:59.0,90,4.49980967
7,0,7,1,0,1/24/2025 17:30,,59:59.0,67,4.204692619
0,0,0,0,0,12/5/2024 16:38,,59:59.0,90,4.49980967
2,0,2,0,0,1/31/2025 17:36,,59:59.0,60,4.094344562
1,0,1,0,0,10/23/2024 16:38,,59:59.0,90,4.49980967
2,0,2,1,0,1/31/2025 17:39,,59:59.0,60,4.094344562
1,0,1,0,0,2/19/2025 16:20,,59:59.0,41,3.713572067
0,0,0,0,0,10/16/2024 16:39,,59:59.0,90,4.49980967
6,0,6,0,0,1/29/2025 12:32,,59:59.0,62,4.127134385
0,0,0,0,1,10/19/2024 9:11,,59:59.0,90,4.49980967
0,1,1,0,1,10/9/2024 16:43,,59:59.0,90,4.49980967
0,0,0,1,0,2/28/2025 17:19,,59:59.0,32,3.465735903
0,1,1,0,0,11/13/2024 16:37,,59:59.0,90,4.49980967
0,0,0,0,1,2/7/2025 17:37,,59:59.0,53,3.970291914
0,0,1,0,1,1/15/2025 16:50,,59:59.0,76,4.33073334
4,0,4,0,0,2/28/2025 17:31,,59:59.0,32,3.465735903
0,0,0,0,0,2/26/2025 16:32,,59:59.0,34,3.526360525
3,0,3,0,0,1/8/2025 16:40,,59:59.0,83,4.418840608
0,0,0,0,0,1/8/2025 22:12,,59:59.0,83,4.418840608
0,1,10,0,0,12/19/2024 16:46,,59:59.0,90,4.49980967
1,0,1,1,0,1/15/2025 16:59,,59:59.0,76,4.33073334
0,0,0,0,1,2/21/2025 17:32,,59:59.0,39,3.663561646
2,0,2,0,0,1/22/2025 16:37,,59:59.0,69,4.234106505
0,0,0,0,1,2/21/2025 16:30,,59:59.0,39,3.663561646
0,0,0,0,0,10/9/2024 16:39,,59:59.0,90,4.49980967
3,0,3,0,0,1/22/2025 16:37,,59:59.0,69,4.234106505
1,0,1,0,0,12/4/2024 16:39,,59:59.0,90,4.49980967
1,0,1,0,0,1/29/2025 16:52,,59:59.0,62,4.127134385
7,1,10,0,1,12/11/2024 16:38,,59:59.0,90,4.49980967
3,0,3,0,0,1/24/2025 17:32,,59:59.0,67,4.204692619
6,1,7,1,0,10/2/2024 16:31,,59:59.0,90,4.49980967
0,1,1,0,0,10/24/2024 16:42,,59:59.0,90,4.49980967
1,0,1,0,0,1/22/2025 16:37,,59:59.0,69,4.234106505
3,0,3,0,0,1/30/2025 13:00,,59:59.0,61,4.110873864
0,0,0,0,0,11/20/2024 16:46,,59:59.0,90,4.49980967
8,0,8,1,0,1/22/2025 15:58,,59:59.0,69,4.234106505
0,0,0,0,0,10/30/2024 16:54,,59:59.0,90,4.49980967
1,0,1,0,0,10/23/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,11/20/2024 16:40,,59:59.0,90,4.49980967
0,1,4,0,1,10/23/2024 16:43,,59:59.0,90,4.49980967
0,0,0,0,0,2/5/2025 12:32,,59:59.0,55,4.007333185
0,0,0,0,0,2/4/2025 10:27,,59:59.0,56,4.025351691
0,0,0,0,0,10/9/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,0,11/6/2024 16:43,,59:59.0,90,4.49980967
0,0,0,0,0,12/4/2024 16:35,,59:59.0,90,4.49980967
0,0,0,0,1,2/28/2025 14:35,,59:59.0,32,3.465735903
1,0,1,0,0,2/21/2025 17:32,,59:59.0,39,3.663561646
0,0,0,0,0,2/21/2025 17:32,,59:59.0,39,3.663561646
0,0,0,1,0,1/31/2025 17:34,,59:59.0,60,4.094344562
2,0,2,1,1,2/12/2025 16:36,,59:59.0,48,3.871201011
1,1,3,0,0,10/24/2024 16:39,,59:59.0,90,4.49980967
2,0,2,0,0,1/15/2025 16:38,,59:59.0,76,4.33073334
0,1,1,0,1,11/6/2024 17:04,,59:59.0,90,4.49980967
0,0,0,0,0,2/7/2025 17:25,,59:59.0,53,3.970291914
1,0,1,0,0,2/28/2025 14:48,,59:59.0,32,3.465735903
0,0,0,0,0,11/20/2024 16:40,,59:59.0,90,4.49980967
0,0,0,0,0,10/23/2024 16:44,,59:59.0,90,4.49980967
3,0,3,0,0,12/18/2024 16:39,,59:59.0,90,4.49980967
0,0,0,0,0,11/27/2024 16:26,,59:59.0,90,4.49980967
0,0,0,0,0,11/13/2024 16:36,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 14:47,,59:59.0,32,3.465735903
0,0,0,0,0,2/23/2025 14:24,,59:59.0,37,3.610917913
2,0,2,0,1,12/19/2024 16:45,,59:59.0,90,4.49980967
1,0,1,0,0,12/11/2024 16:43,,59:59.0,90,4.49980967
0,1,1,0,0,11/8/2024 16:10,,59:59.0,90,4.49980967
12,0,12,1,0,1/8/2025 16:54,30:11.5,30:11.5,67,4.204692619
1,0,1,0,0,1/8/2025 16:38,,59:59.0,83,4.418840608
1,0,1,0,0,1/22/2025 16:38,,59:59.0,69,4.234106505
0,0,0,0,0,12/11/2024 16:48,,59:59.0,90,4.49980967
0,0,0,0,0,2/21/2025 14:43,,59:59.0,39,3.663561646
0,0,0,0,0,2/26/2025 16:35,,59:59.0,34,3.526360525
1,0,1,0,0,1/22/2025 16:48,,59:59.0,69,4.234106505
0,0,0,0,0,1/24/2025 17:32,,59:59.0,67,4.204692619
1,0,1,0,0,11/6/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,11/20/2024 16:42,,59:59.0,90,4.49980967
0,0,0,0,0,1/29/2025 16:34,,59:59.0,62,4.127134385
0,0,0,0,0,12/4/2024 16:35,,59:59.0,90,4.49980967
0,0,0,0,0,1/23/2025 15:38,,59:59.0,68,4.219507705
0,1,1,0,0,10/30/2024 18:11,,59:59.0,90,4.49980967
0,0,0,0,0,1/21/2025 15:48,,59:59.0,70,4.248495242
0,0,0,0,0,2/28/2025 17:31,,59:59.0,32,3.465735903
1,0,1,0,0,11/13/2024 16:46,,59:59.0,90,4.49980967
7,0,8,0,0,2/11/2025 11:22,,59:59.0,49,3.891820298
0,0,0,0,0,10/15/2024 10:35,,59:59.0,90,4.49980967
3,1,6,0,0,10/24/2024 16:39,,59:59.0,90,4.49980967
0,0,0,1,1,1/31/2025 17:33,,59:59.0,60,4.094344562
0,0,0,0,0,1/24/2025 17:36,,59:59.0,67,4.204692619
1,0,1,0,1,2/21/2025 16:54,,59:59.0,39,3.663561646
0,0,0,0,0,10/9/2024 16:44,,59:59.0,90,4.49980967
0,0,0,0,0,1/8/2025 16:34,,59:59.0,83,4.418840608
0,0,0,0,0,11/20/2024 16:36,,59:59.0,90,4.49980967
